Education,Family,Income,Mortgage,Age,Securities Account,CreditCard,target
3,3,132,124,36,0,0,
2,4,164,312,46,0,0,
1,2,171,0,47,0,1,
1,3,113,0,35,0,0,
3,1,176,161,41,0,0,
1,1,97,359,48,1,0,
3,3,157,0,55,0,0,
2,1,179,0,33,0,0,
2,2,182,0,28,0,0,
2,2,139,421,36,0,0,
2,2,146,0,55,0,0,
1,3,155,425,44,0,0,
3,3,152,0,59,0,0,
2,3,148,0,58,0,0,
3,2,169,105,61,0,0,
1,3,153,459,44,0,0,
2,1,114,0,45,0,0,
2,1,117,115,59,0,0,
2,4,167,0,64,0,0,
1,3,173,0,40,0,0,
2,2,196,0,49,0,0,
2,3,119,163,37,0,0,
2,2,137,287,51,0,0,
2,2,185,0,41,0,0,
3,1,192,201,60,0,0,
1,2,132,0,63,0,0,
1,3,153,435,42,0,1,
2,2,184,568,35,0,0,
2,1,182,0,46,0,0,
1,3,147,0,29,0,0,
3,1,114,0,47,0,0,
2,2,177,253,36,0,0,
1,3,124,0,43,0,0,
2,1,133,0,54,0,0,
2,2,171,0,29,0,0,
2,3,107,302,59,0,0,
2,4,170,297,37,0,0,
2,1,88,0,58,0,0,
2,3,132,412,32,0,0,
1,2,179,308,50,0,0,
1,2,119,347,54,0,1,
2,3,154,0,40,0,1,
2,3,130,314,36,0,0,
3,2,141,0,33,0,0,
3,3,160,411,51,0,0,
2,2,169,106,53,0,0,
2,2,180,0,27,0,0,
2,1,191,198,58,0,0,
3,2,183,580,31,0,0,
2,3,154,0,40,0,1,
2,1,172,0,54,0,0,
2,2,97,0,46,0,0,
3,1,114,0,49,0,0,
2,1,181,541,55,0,0,
2,3,130,306,55,0,0,
2,2,192,0,28,0,0,
2,3,118,0,29,0,0,
2,1,183,223,33,0,0,
1,3,111,301,39,0,0,
2,3,133,0,51,0,0,
1,2,188,187,52,0,0,
2,1,95,145,32,0,1,
2,4,169,0,64,0,0,
2,1,191,0,31,0,0,
1,3,150,0,45,0,1,
3,1,190,0,34,0,0,
1,2,112,0,43,0,0,
2,2,83,0,60,0,0,
2,2,179,0,34,0,0,
3,1,149,365,61,0,0,
2,1,173,88,55,0,0,
1,3,158,0,56,0,0,
1,2,112,0,43,0,0,
2,3,171,169,49,0,1,
2,2,174,328,31,0,0,
2,2,86,0,52,0,0,
1,3,131,305,44,0,0,
3,2,143,0,32,0,0,
2,3,160,315,45,0,0,
2,2,187,601,50,0,0,
2,1,130,0,49,0,0,
3,4,161,0,34,0,0,
2,2,81,0,29,0,0,
3,3,133,0,28,0,0,
2,3,154,0,52,0,0,
1,3,182,0,34,0,0,
1,2,178,0,35,0,0,
1,3,140,0,40,0,0,
3,2,131,0,55,0,0,
2,2,179,0,59,0,0,
2,2,138,0,64,0,0,
2,1,191,0,30,0,0,
1,3,131,308,42,0,0,
2,3,153,352,60,0,1,
3,2,172,391,46,0,0,
2,2,155,0,30,0,0,
2,1,163,0,53,0,1,
1,2,131,211,37,0,0,
2,1,170,0,28,0,0,
1,2,98,301,61,0,0,
2,1,151,374,47,0,1,
3,2,159,0,34,0,1,
2,3,180,0,28,0,0,
2,2,96,0,40,0,0,
2,3,150,0,58,0,0,
2,3,113,0,34,0,0,
2,4,122,0,44,0,0,
2,4,113,0,28,0,0,
1,3,170,0,26,0,0,
2,4,115,0,33,0,0,
2,3,129,0,26,0,0,
1,1,111,86,47,0,0,
3,2,122,0,46,0,0,
3,4,85,0,42,0,0,
2,2,184,0,64,0,0,
2,4,129,416,37,0,0,
2,2,146,265,36,0,0,
1,3,183,0,38,0,0,
2,2,106,243,41,0,0,
2,3,149,0,31,0,0,
2,1,132,0,54,0,1,
2,4,135,127,35,0,0,
3,1,115,0,47,0,1,
1,2,134,0,29,0,0,
2,3,117,113,54,0,0,
2,3,134,0,31,0,0,
2,1,152,0,61,0,0,
2,2,168,96,58,0,0,
2,2,179,0,58,0,0,
2,2,110,0,54,0,0,
2,2,191,199,42,0,0,
3,3,134,447,27,0,0,
2,3,167,117,52,0,0,
1,3,137,212,45,0,0,
3,2,130,0,55,0,0,
1,2,171,0,39,0,1,
1,3,118,0,54,0,0,
2,1,178,179,63,0,1,
2,2,138,0,41,0,0,
1,3,140,0,37,0,0,
1,3,135,412,33,0,0,
1,4,139,291,55,0,0,
3,1,137,99,40,0,0,
2,2,138,0,41,0,0,
3,3,159,314,46,0,0,
2,2,137,421,36,0,0,
2,1,166,540,35,0,0,
1,4,113,0,37,0,0,
2,1,91,0,52,0,1,
2,3,114,0,33,0,0,
3,2,125,0,31,0,0,
2,3,118,0,54,0,0,
2,2,179,0,60,0,0,
3,2,108,0,35,1,0,
2,2,155,0,52,0,0,
3,3,112,327,56,0,0,
1,3,143,209,44,0,0,
2,1,181,0,46,0,0,
3,1,177,0,47,0,0,
1,1,83,0,61,0,0,
2,3,107,0,53,0,0,
2,3,122,313,33,0,1,
2,3,84,0,50,0,0,
2,2,168,394,45,0,0,
1,2,71,0,39,0,0,
2,2,179,0,33,0,0,
1,3,138,0,61,0,0,
2,3,173,0,31,0,1,
2,3,131,0,26,0,0,
1,2,76,0,43,0,0,
2,2,143,0,64,0,0,
2,1,114,0,47,0,0,
2,2,142,0,64,0,0,
2,1,133,307,27,0,0,
1,2,170,321,48,0,0,
2,4,115,328,56,0,0,
1,3,154,0,41,0,1,
2,4,190,194,56,0,0,
1,3,104,0,45,0,0,
2,1,175,569,34,0,0,
1,3,150,0,36,1,0,
3,1,84,0,59,0,0,
1,2,168,556,40,0,0,
1,2,171,0,47,0,1,
3,2,89,0,60,0,1,
2,1,90,0,55,0,0,
2,2,185,567,36,0,0,
2,3,140,0,33,0,1,
2,1,133,0,54,0,0,
3,3,113,0,34,0,0,
1,4,163,299,42,0,0,
1,2,134,0,29,0,0,
1,4,96,118,63,0,0,
1,3,172,0,29,0,0,
2,1,90,0,52,0,0,
1,3,149,0,46,0,0,
2,3,173,0,48,0,0,
2,2,149,0,47,0,0,
2,3,113,0,37,0,0,
1,3,140,0,38,0,0,
1,4,129,137,38,0,0,
1,1,87,0,59,0,0,
3,1,132,0,30,0,0,
3,3,133,0,28,0,0,
2,1,180,0,34,0,0,
2,2,118,161,29,0,0,
2,3,128,436,59,0,0,
2,2,128,120,63,0,0,
1,2,169,380,43,0,0,
2,1,153,0,60,0,1,
3,1,179,0,34,0,0,
2,2,178,567,35,0,0,
1,3,133,0,64,0,0,
2,2,192,0,30,0,0,
2,2,182,370,57,0,0,
2,2,181,0,27,0,0,
2,3,145,0,55,0,0,
1,2,132,0,63,0,0,
3,1,140,0,42,0,0,
3,1,152,0,49,0,0,
2,4,151,0,29,0,0,
1,2,128,201,28,0,0,
2,2,129,0,42,0,0,
2,2,183,0,29,0,0,
2,4,124,0,29,0,0,
2,2,161,317,47,0,0,
2,2,184,0,64,0,0,
2,1,177,236,35,0,0,
1,3,123,0,43,0,0,
2,4,127,0,44,0,0,
2,3,113,0,35,0,0,
3,1,165,0,35,0,0,
3,3,140,0,32,0,1,
2,1,148,0,33,0,0,
2,3,129,0,33,0,1,
1,3,182,600,49,0,0,
3,1,179,0,50,0,0,
1,2,166,395,46,0,0,
1,3,130,86,45,0,0,
2,3,182,467,52,0,0,
2,2,141,0,53,0,0,
3,1,138,108,33,0,0,
2,1,131,0,44,0,0,
2,2,185,0,64,0,0,
1,2,103,0,43,0,0,
2,2,112,0,44,0,0,
1,3,134,196,57,0,0,
1,2,130,191,27,0,0,
2,1,92,149,27,0,0,
2,3,109,0,35,0,0,
1,2,160,0,53,0,0,
1,3,111,0,42,0,0,
3,3,129,0,37,0,1,
2,3,152,354,60,0,1,
1,1,188,0,60,0,0,
2,2,140,0,52,0,0,
2,1,179,150,34,0,0,
3,2,178,0,34,0,0,
1,3,125,342,55,0,1,
2,2,180,536,48,0,0,
2,3,94,0,39,0,0,
2,2,112,0,44,0,0,
2,3,178,0,62,0,0,
3,2,190,587,53,1,0,
1,3,172,0,29,0,0,
2,2,141,0,34,0,0,
3,1,177,149,34,0,0,
1,3,161,400,48,0,0,
3,3,132,0,29,0,0,
2,2,191,0,51,0,0,
1,3,108,301,39,0,0,
1,2,141,0,61,0,0,
3,2,121,75,33,0,0,
2,1,90,0,57,0,0,
2,1,127,0,41,0,0,
3,1,162,0,51,0,0,
2,1,168,0,40,0,0,
2,1,159,0,41,0,0,
2,4,110,0,29,0,0,
3,1,123,0,35,0,0,
2,1,201,0,41,0,0,
2,3,128,0,44,0,0,
2,2,187,586,32,0,0,
2,2,182,0,36,0,0,
3,1,184,136,36,0,0,
2,1,123,0,33,0,0,
2,3,107,303,59,0,0,
2,3,160,112,61,0,0,
2,3,80,0,39,0,1,
1,2,178,0,33,0,0,
3,1,182,584,40,0,0,
1,2,178,0,33,0,0,
1,2,140,0,35,0,0,
2,4,114,0,28,0,0,
1,3,159,431,46,0,0,
2,1,111,0,54,0,0,
1,4,170,0,64,0,1,
3,3,182,0,37,0,0,
2,3,100,0,53,0,0,
2,1,132,0,62,0,0,
1,1,97,289,65,0,0,
1,2,184,0,35,0,0,
2,1,91,0,52,0,1,
3,3,143,358,30,0,0,
2,1,90,0,56,0,0,
3,1,140,0,53,0,0,
1,2,184,0,38,0,0,
2,3,124,315,32,0,1,
3,3,102,0,56,0,0,
2,3,172,229,43,0,0,
1,2,162,410,52,0,0,
2,3,193,0,28,0,0,
1,2,179,142,30,0,0,
2,1,123,0,36,0,0,
3,3,168,109,57,0,0,
2,2,116,0,53,0,0,
3,2,163,421,56,0,0,
2,2,132,306,54,0,0,
1,3,133,304,46,0,0,
3,2,130,222,47,0,0,
2,4,153,0,28,0,0,
3,2,139,0,42,0,0,
2,1,191,0,55,0,0,
2,2,130,315,29,0,0,
2,2,189,264,35,0,0,
1,1,132,0,54,0,0,
1,3,144,196,59,0,0,
2,2,91,219,40,0,0,
3,1,141,0,43,0,0,
3,2,178,378,52,0,0,
2,1,157,0,35,0,0,
2,3,122,252,37,0,1,
1,4,120,0,29,0,0,
2,2,157,0,36,0,0,
3,3,194,0,27,0,0,
2,1,173,0,56,0,0,
2,3,193,0,47,0,0,
3,2,130,228,62,0,0,
2,3,182,0,47,0,0,
1,3,139,0,60,0,0,
2,1,190,0,51,0,0,
1,4,106,0,46,0,0,
3,1,115,0,49,0,1,
2,2,134,91,48,0,0,
2,2,81,0,29,0,0,
2,2,180,0,63,0,1,
3,1,117,246,40,0,1,
1,4,109,0,45,0,0,
1,3,83,0,48,0,0,
2,1,165,0,55,0,0,
2,2,112,205,51,0,0,
2,2,183,0,36,0,0,
2,2,172,376,42,0,0,
2,4,113,0,29,0,0,
2,2,139,0,63,0,0,
2,2,168,0,43,0,0,
2,1,133,0,54,0,0,
2,1,154,0,52,0,0,
2,2,183,267,34,0,0,
1,3,111,0,42,0,0,
1,4,92,0,51,0,1,
2,3,183,0,30,0,0,
2,2,118,81,44,0,0,
1,3,171,0,29,0,0,
2,2,194,0,50,0,0,
2,1,138,0,41,0,0,
2,1,156,373,45,0,1,
2,2,179,0,34,0,0,
2,1,169,539,36,0,0,
2,3,123,113,56,0,0,
2,3,193,0,47,0,0,
2,3,78,0,36,0,1,
2,3,142,0,64,0,0,
1,2,73,0,42,0,0,
2,2,181,372,56,0,0,
1,2,188,186,51,0,0,
1,3,132,307,47,0,0,
1,3,141,0,37,0,1,
1,3,163,226,54,0,0,
1,3,122,0,44,0,0,
2,2,192,0,51,0,0,
1,3,178,143,31,0,0,
2,3,173,0,47,0,0,
2,2,192,0,28,0,0,
1,1,104,282,65,0,0,
2,3,183,0,30,0,0,
2,2,192,0,28,0,0,
2,3,139,0,41,0,0,
2,2,154,351,57,0,0,
1,1,91,299,61,0,0,
2,1,173,0,54,0,0,
2,3,86,0,30,0,0,
2,1,182,0,50,0,0,
2,2,149,0,57,0,0,
2,2,171,0,29,0,0,
2,3,148,0,60,0,0,
2,1,130,0,44,0,0,
2,1,192,0,30,0,0,
2,2,161,420,53,0,0,
2,3,100,327,46,0,0,
1,4,113,373,57,0,0,
3,3,193,0,28,0,0,
2,1,123,0,34,0,0,
1,3,140,480,39,0,0,
2,1,122,0,37,0,0,
2,2,136,0,63,0,0,
1,3,83,0,50,0,0,
3,4,141,0,34,0,0,
2,3,118,0,56,0,0,
2,3,132,0,45,0,1,
2,2,184,267,34,0,0,
2,1,133,0,30,0,0,
2,1,191,0,32,0,0,
2,1,131,0,55,0,0,
1,2,179,144,31,0,0,
2,1,128,0,41,0,0,
2,2,148,209,43,0,0,
2,3,116,160,28,0,0,
1,3,194,0,65,0,0,
2,1,191,0,56,0,0,
2,3,114,0,33,0,0,
2,3,143,0,47,0,0,
3,2,78,235,50,0,0,
2,3,160,422,29,0,1,
1,3,134,0,64,0,0,
2,1,191,0,33,0,0,
2,2,189,271,35,0,0,
2,2,182,0,26,0,0,
3,2,115,0,49,0,0,
3,1,179,0,34,0,0,
2,3,154,0,52,0,0,
2,1,158,276,41,0,0,
2,2,134,0,56,0,0,
1,3,171,321,37,0,0,
2,4,104,114,58,0,0,
3,1,114,0,49,0,0,
2,2,175,252,36,0,0,
2,2,165,305,30,0,0,
2,2,87,0,52,0,0,
2,2,133,0,54,0,0,
1,2,114,352,53,0,1,
1,1,95,300,63,0,0,
2,2,153,0,54,0,0,
1,1,92,295,65,0,0,
1,4,167,420,51,0,0,
1,3,170,311,50,0,0,
1,2,173,315,51,0,0,
2,1,165,273,35,0,0,
2,3,131,0,44,0,0,
1,3,92,0,50,0,0,
1,3,122,302,34,0,0,
2,3,190,0,51,0,0,
2,1,91,0,59,0,0,
3,2,171,238,40,0,0,
2,2,195,495,57,0,0,
1,1,98,0,59,0,0,
2,4,150,0,29,0,0,
1,3,118,0,54,1,0,
3,2,113,0,53,0,0,
3,1,164,0,54,0,0,
3,2,191,201,61,0,0,
2,2,163,0,47,0,0,
2,2,132,0,45,0,0,
2,3,154,0,38,0,0,
2,2,143,204,48,0,0,
2,1,119,0,41,0,0,
1,3,173,586,48,0,0,
2,2,141,0,34,0,1,
2,2,174,572,33,0,0,
1,2,147,0,30,0,0,
3,2,174,0,42,0,0,
2,1,164,274,36,0,0,
3,2,181,380,59,0,0,
2,2,141,0,34,0,0,
2,3,188,568,36,0,0,
2,1,170,0,56,0,0,
2,2,141,0,35,0,0,
1,3,150,0,36,1,0,
2,1,180,178,64,0,1,
1,2,165,400,51,0,0,
2,3,180,343,61,0,1,
2,1,117,79,38,0,0,
3,3,171,127,52,0,0,
3,1,133,0,30,0,0,
1,3,125,84,43,0,0,
3,1,115,0,49,0,0,
3,3,124,430,28,0,0,
2,3,195,520,61,0,0,
2,3,130,0,34,0,1,
1,1,96,160,31,0,0,
1,3,181,0,36,0,0,
3,2,168,249,38,0,0,
3,2,172,391,44,0,0,
2,1,153,0,60,1,0,
1,2,95,86,44,0,0,
2,3,194,523,62,0,0,
2,1,112,166,41,1,0,
1,3,136,212,45,0,0,
1,1,98,169,31,0,0,
3,1,163,0,52,0,0,
1,4,133,132,35,0,0,
1,2,135,212,45,0,0,
2,3,179,343,61,0,1,
3,3,133,0,28,0,0,
1,4,140,0,38,0,0,
2,1,91,0,29,0,0,
2,1,148,0,62,0,0,
2,2,131,0,55,0,0,
1,3,154,0,41,0,1,
3,1,114,0,49,0,0,
2,1,179,469,56,0,0,
2,1,121,0,32,0,0,
2,1,158,0,41,0,1,
2,2,137,0,63,0,0,
1,3,137,0,60,0,0,
2,3,123,433,56,0,0,
2,1,153,0,63,1,1,
1,3,158,0,56,0,0,
2,2,105,0,32,0,0,
1,3,139,0,60,0,0,
3,1,123,0,35,0,0,
2,2,178,0,58,0,0,
2,1,179,233,35,0,0,
2,2,164,0,44,0,0,
2,2,182,298,50,0,0,
1,3,130,0,56,0,0,
3,2,178,378,52,0,0,
2,1,118,0,29,0,0,
3,3,130,0,35,0,1,
2,3,134,0,62,0,0,
2,3,160,422,29,0,1,
1,4,120,0,29,0,0,
2,4,155,420,28,0,0,
1,2,119,0,40,0,0,
3,2,173,157,41,0,0,
2,2,106,0,52,0,0,
2,1,188,274,35,0,0,
2,1,193,476,54,0,0,
1,4,118,301,32,0,1,
2,1,153,356,52,0,0,
1,4,169,287,58,0,0,
2,2,134,0,56,0,0,
2,1,90,0,52,0,0,
2,2,184,360,62,0,0,
3,3,194,0,27,0,0,
2,1,90,0,57,0,0,
3,4,118,0,31,0,0,
3,2,178,149,48,0,0,
1,2,154,0,35,0,0,
3,1,136,95,44,0,0,
3,3,179,0,51,0,0,
2,3,101,359,46,0,0,
1,1,83,0,51,0,0,
1,2,92,88,45,0,0,
2,4,194,525,59,0,0,
3,1,192,203,61,0,0,
2,3,184,604,29,0,0,
2,2,134,0,62,0,0,
2,3,138,0,41,0,0,
3,2,169,103,62,0,0,
2,3,150,0,58,0,0,
2,2,192,0,52,0,0,
1,4,109,0,46,0,0,
1,2,98,0,29,0,0,
2,3,140,0,41,0,0,
3,2,176,0,47,0,0,
2,1,158,0,41,0,0,
1,3,123,305,42,0,0,
2,4,114,112,54,0,0,
2,1,169,0,38,0,1,
2,2,181,0,26,0,0,
2,2,170,96,63,0,0,
3,4,140,0,32,0,0,
2,3,111,0,42,0,0,
2,2,134,0,62,0,0,
2,2,132,0,47,0,0,
2,3,185,530,51,0,0,
2,2,192,0,44,0,0,
1,4,159,0,54,0,0,
2,1,121,113,56,0,0,
2,2,152,0,60,0,0,
2,2,135,0,56,0,0,
2,3,129,436,59,0,0,
2,1,103,0,50,0,0,
2,2,174,0,53,0,0,
2,1,183,0,34,0,0,
1,3,189,0,53,0,0,
2,3,108,0,54,0,0,
3,1,188,283,36,0,0,
3,2,131,219,42,0,0,
2,4,134,0,30,0,0,
2,4,104,114,58,0,0,
2,1,162,0,41,0,0,
1,1,183,0,45,0,0,
2,2,127,174,63,0,0,
2,2,130,0,61,0,0,
2,1,171,98,54,0,0,
2,1,132,0,48,0,0,
2,1,114,0,45,0,0,
2,4,168,0,64,0,0,
2,3,194,598,52,0,0,
2,1,183,543,63,0,0,
2,3,84,0,48,0,0,
1,2,187,183,50,0,1,
2,1,191,0,56,0,0,
2,2,192,0,28,0,0,
2,3,127,75,38,0,0,
2,2,123,168,59,0,0,
2,3,171,295,35,0,0,
1,1,77,154,29,1,0,
2,2,106,0,52,0,0,
2,2,181,0,51,0,0,
3,2,121,75,33,0,0,
2,2,192,0,28,0,0,
2,1,158,0,41,0,0,
1,3,131,194,29,0,0,
2,2,155,0,30,0,0,
3,2,134,89,49,0,0,
3,2,181,243,44,0,0,
3,3,132,0,29,0,0,
3,3,98,0,55,0,0,
2,1,119,0,39,0,0,
2,2,118,0,28,0,0,
2,3,182,455,41,0,1,
3,1,182,0,36,0,0,
2,1,101,291,63,0,0,
2,2,152,0,60,0,0,
2,1,188,0,60,0,0,
1,3,71,0,31,0,0,
2,1,90,0,52,0,0,
1,3,155,411,43,0,0,
2,1,103,0,50,0,0,
1,3,94,136,65,0,1,
2,3,133,0,34,0,0,
3,3,191,0,58,0,0,
2,4,141,415,30,0,0,
3,1,110,0,56,0,0,
2,2,138,0,50,0,0,
1,1,185,0,41,0,0,
3,2,162,0,34,0,0,
2,2,150,0,45,0,0,
2,2,141,0,35,0,0,
3,1,178,0,47,0,0,
2,2,162,482,49,0,0,
2,1,123,0,32,0,0,
2,2,149,421,32,0,0,
2,2,174,0,53,0,0,
3,3,99,0,54,0,0,
2,3,151,0,58,0,0,
2,3,114,304,57,0,0,
1,3,161,0,51,0,0,
3,1,114,0,48,0,0,
3,2,190,587,53,1,0,
2,3,135,0,50,0,0,
3,1,141,0,43,0,0,
2,1,119,0,39,0,0,
2,2,94,0,47,0,0,
1,3,165,0,59,0,0,
2,3,99,121,60,0,0,
2,4,185,308,46,0,0,
2,4,163,414,50,0,0,
1,4,150,0,30,0,0,
1,3,128,342,56,0,1,
2,2,133,0,48,0,0,
2,2,182,0,61,0,0,
2,1,148,0,33,0,0,
2,2,147,256,40,0,0,
2,3,193,0,49,0,0,
2,1,173,0,54,0,0,
2,1,121,0,54,0,0,
2,2,185,576,34,0,0,
1,2,149,0,47,0,0,
2,3,193,0,48,0,0,
1,4,83,0,48,0,0,
1,3,150,234,64,0,0,
1,3,101,81,45,0,0,
2,3,153,0,41,0,0,
1,3,179,0,43,0,0,
2,3,114,0,35,0,0,
2,1,152,366,48,0,0,
2,3,151,421,31,0,0,
3,2,131,0,33,0,0,
1,3,149,0,47,0,0,
2,2,113,0,58,0,0,
2,2,81,0,29,0,0,
2,2,193,0,46,0,0,
1,2,164,397,46,0,0,
2,3,129,0,32,0,0,
3,1,139,0,49,0,0,
3,2,133,0,53,0,0,
1,2,187,183,50,0,1,
1,1,103,0,42,0,0,
2,3,134,0,62,0,0,
3,1,132,0,31,0,0,
3,1,95,146,30,0,0,
1,2,131,0,55,0,0,
2,3,134,0,34,0,0,
3,2,192,0,30,0,0,
3,2,166,240,47,0,1,
1,1,132,0,54,0,0,
2,1,179,0,34,0,0,
1,1,101,0,63,0,0,
1,4,113,0,40,0,1,
1,3,124,0,43,0,0,
2,1,138,0,49,0,0,
3,3,130,0,35,0,1,
2,1,130,0,50,0,0,
1,2,139,0,40,0,0,
2,3,120,0,59,0,0,
2,1,111,0,54,0,0,
2,4,179,0,50,0,0,
2,1,179,153,35,0,0,
2,1,191,0,30,0,0,
2,3,110,0,36,0,0,
3,3,99,0,54,0,0,
2,3,111,0,42,0,0,
1,3,155,0,52,0,0,
1,2,95,86,44,0,0,
1,3,122,0,44,0,0,
2,3,181,238,51,0,0,
2,2,130,220,43,0,0,
2,2,175,369,47,0,0,
1,3,178,143,30,0,0,
3,2,128,224,42,0,1,
2,3,191,0,42,0,0,
2,2,189,243,47,0,0,
3,2,129,0,38,0,0,
1,2,179,0,37,0,0,
2,1,199,0,42,0,0,
2,2,176,372,48,0,0,
1,3,176,574,38,0,0,
3,1,169,253,35,0,0,
2,2,189,238,48,0,0,
2,3,165,445,44,0,0,
1,3,172,314,47,0,0,
1,3,190,0,42,0,0,
2,3,181,0,37,0,0,
2,1,169,271,32,0,0,
2,1,111,0,61,0,0,
2,2,107,83,46,0,0,
3,3,160,0,34,0,0,
2,3,134,0,29,0,0,
2,3,179,0,26,0,0,
2,2,100,209,46,1,0,
2,1,178,0,45,0,0,
2,4,111,320,57,0,0,
2,1,89,0,29,0,0,
1,4,178,427,49,0,0,
3,1,123,0,35,0,0,
2,1,90,0,54,0,0,
1,4,92,0,51,0,1,
2,2,120,112,54,0,0,
2,1,120,0,42,0,0,
2,3,126,0,44,0,0,
3,2,115,0,52,0,0,
2,2,133,92,46,0,0,
1,2,134,214,45,0,0,
1,3,134,211,45,0,0,
2,1,165,0,54,0,0,
1,3,133,0,64,0,1,
3,3,181,0,48,0,0,
2,2,163,0,46,0,0,
3,2,143,0,32,0,0,
2,2,188,238,47,0,0,
1,4,83,0,48,0,0,
3,1,162,0,34,0,0,
2,3,192,0,62,0,0,
3,2,142,0,32,0,0,
1,3,135,270,41,0,0,
2,1,118,0,31,0,0,
1,3,144,0,27,0,0,
2,1,165,0,39,0,0,
3,1,161,0,56,0,0,
2,1,91,0,59,0,0,
1,3,141,0,36,0,0,
2,1,162,0,41,0,0,
1,3,141,356,28,0,0,
2,1,188,277,35,0,0,
2,1,123,0,36,0,0,
1,3,141,201,50,0,0,
1,3,161,0,52,0,1,
3,3,181,0,48,0,0,
2,2,82,0,56,0,0,
2,4,182,0,29,0,0,
1,3,133,343,48,0,0,
2,2,121,207,37,0,0,
2,1,122,0,33,0,0,
2,1,123,0,36,0,0,
1,3,141,0,36,0,0,
2,1,182,587,46,0,0,
3,3,182,0,37,0,0,
1,2,80,0,31,0,1,
2,2,121,0,44,0,0,
1,4,140,0,38,0,0,
1,3,154,0,36,0,0,
3,2,192,0,31,0,0,
1,2,150,0,47,0,0,
2,3,112,0,37,0,0,
1,1,94,300,63,0,0,
2,3,104,354,46,0,0,
3,2,164,0,34,0,0,
2,1,153,0,63,1,1,
2,2,113,77,37,0,0,
2,2,134,0,62,0,0,
2,3,113,0,35,0,0,
1,3,114,0,57,0,0,
3,2,140,0,42,0,0,
1,3,141,0,36,0,0,
2,3,152,0,59,0,0,
2,2,185,582,35,0,0,
2,4,176,297,39,0,0,
1,3,137,470,34,0,0,
2,1,170,0,28,0,0,
2,1,101,291,63,0,0,
2,2,192,0,28,0,0,
1,4,110,301,37,0,1,
1,2,178,0,33,0,0,
2,2,176,536,42,0,0,
2,4,156,420,28,0,0,
1,2,119,0,54,1,0,
1,3,133,284,49,0,0,
2,2,171,0,26,0,0,
1,2,173,316,52,0,0,
3,3,132,0,44,0,0,
2,2,153,0,60,0,0,
1,3,142,292,54,0,0,
3,1,192,200,60,0,0,
3,2,184,242,46,0,0,
1,4,115,0,56,0,0,
2,2,163,415,54,0,0,
2,2,158,0,36,0,1,
1,2,121,345,55,0,1,
2,3,184,431,41,0,1,
2,2,189,0,41,0,0,
1,3,138,214,44,0,0,
3,1,191,0,33,0,0,
2,3,141,0,42,0,0,
2,2,174,589,49,0,0,
3,1,138,105,33,0,0,
1,3,144,0,27,0,0,
2,1,172,0,54,0,0,
1,1,83,0,61,0,0,
1,3,130,0,55,0,1,
2,2,120,0,54,1,0,
2,2,171,0,28,0,0,
2,1,113,83,44,0,0,
1,3,92,0,50,0,0,
2,3,160,409,49,0,0,
1,3,122,0,30,0,0,
1,1,120,0,29,0,1,
1,3,165,0,61,0,0,
2,1,113,0,51,0,0,
2,3,151,0,58,0,0,
2,3,114,0,34,0,0,
2,3,171,0,30,0,0,
3,1,107,250,51,0,1,
2,1,173,0,52,0,0,
2,2,139,300,49,0,0,
1,3,180,0,36,0,0,
3,4,160,0,34,0,0,
2,1,159,0,41,0,0,
3,1,139,0,53,0,0,
2,2,84,0,52,0,0,
1,3,110,0,43,0,0,
1,1,104,0,63,0,0,
1,3,122,0,43,0,0,
2,3,134,0,61,0,0,
1,3,168,184,61,0,0,
2,2,189,582,38,0,0,
1,3,138,0,40,0,0,
2,1,180,570,35,0,0,
2,1,123,0,36,0,0,
2,2,82,0,28,0,0,
1,2,156,0,36,0,0,
1,1,91,90,45,0,0,
3,1,115,0,49,0,0,
2,3,169,175,55,0,1,
2,2,168,0,43,0,0,
2,3,130,118,62,0,0,
2,1,153,354,53,0,0,
3,3,141,0,32,0,0,
2,1,130,0,52,0,0,
1,3,83,0,50,0,0,
2,4,134,0,29,0,0,
2,2,164,484,49,0,0,
2,1,143,0,30,0,0,
1,3,159,0,53,0,0,
3,3,152,0,59,0,0,
3,1,132,0,31,0,0,
1,3,103,0,28,0,0,
2,3,158,0,56,0,0,
2,3,159,0,30,0,0,
2,2,105,0,52,0,0,
2,1,111,0,61,0,0,
3,2,173,169,54,0,1,
2,2,180,0,61,0,1,
2,2,171,94,61,0,0,
2,2,184,358,62,0,0,
2,3,102,115,58,0,0,
1,2,106,119,60,0,1,
2,3,190,0,51,0,0,
2,3,133,0,45,0,1,
2,1,124,0,61,0,0,
2,3,181,0,36,0,0,
2,1,153,355,52,0,0,
2,1,123,0,36,0,0,
2,3,126,0,44,0,0,
2,1,179,0,46,0,0,
2,2,194,0,51,0,0,
2,3,118,0,31,0,0,
2,3,152,0,42,0,0,
2,2,180,0,63,0,1,
3,1,178,0,34,0,0,
2,3,110,78,39,0,0,
3,3,179,96,35,0,0,
3,3,123,428,32,0,0,
2,2,181,0,29,0,0,
2,3,114,0,35,0,0,
3,2,115,0,51,0,0,
2,3,162,314,46,0,0,
2,1,160,0,42,0,0,
2,3,187,569,32,0,0,
1,1,165,0,57,0,0,
2,1,121,114,57,0,0,
1,4,114,0,56,0,0,
1,2,193,0,61,0,0,
1,3,151,0,44,0,0,
2,4,115,0,29,0,0,
1,3,146,375,60,0,1,
2,2,166,0,33,0,0,
1,1,97,0,59,0,0,
